time,device,mac_id,rss,sector_id,zone_id
2023-11-02 15:57:10,APPLE,69-9D-9A-9A-E0-CF,-76,16,16
2023-11-02 15:57:25,APPLE,69-9D-9A-9A-E0-CF,-81,23,21
2023-11-02 15:57:50,APPLE,69-9D-9A-9A-E0-CF,-77,23,21
2023-11-02 15:57:55,APPLE,69-9D-9A-9A-E0-CF,-74,22,21
2023-11-02 15:58:15,APPLE,69-9D-9A-9A-E0-CF,-82,23,21
2023-11-02 15:58:20,APPLE,69-9D-9A-9A-E0-CF,-82,23,21
2023-11-02 15:58:25,APPLE,69-9D-9A-9A-E0-CF,-77,22,21
2023-11-02 15:58:30,APPLE,69-9D-9A-9A-E0-CF,-70,22,21
2023-11-02 15:58:55,APPLE,69-9D-9A-9A-E0-CF,-81,22,21
2023-11-02 15:59:15,APPLE,69-9D-9A-9A-E0-CF,-86,23,21
2023-11-02 16:01:25,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:01:30,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:01:35,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:01:40,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:01:45,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:01:50,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:01:55,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:02:00,APPLE,69-9D-9A-9A-E0-CF,-87,23,21
2023-11-02 16:08:15,APPLE,69-9D-9A-9A-E0-CF,-75,17,17
2023-11-02 16:08:20,APPLE,69-9D-9A-9A-E0-CF,-79,12,14
2023-11-02 16:08:40,APPLE,69-9D-9A-9A-E0-CF,-72,22,21
2023-11-02 16:08:45,APPLE,69-9D-9A-9A-E0-CF,-71,22,21
2023-11-02 16:08:50,APPLE,69-9D-9A-9A-E0-CF,-73,23,21
2023-11-02 16:08:55,APPLE,69-9D-9A-9A-E0-CF,-78,23,21
2023-11-02 16:09:00,APPLE,69-9D-9A-9A-E0-CF,-77,23,21
2023-11-02 16:09:05,APPLE,69-9D-9A-9A-E0-CF,-69,22,21
2023-11-02 16:09:40,APPLE,69-9D-9A-9A-E0-CF,-81,22,21
2023-11-02 16:09:45,APPLE,69-9D-9A-9A-E0-CF,-81,22,21
2023-11-02 16:10:15,APPLE,69-9D-9A-9A-E0-CF,-82,23,21
2023-11-02 16:10:25,APPLE,69-9D-9A-9A-E0-CF,-81,23,21
2023-11-02 16:10:30,APPLE,69-9D-9A-9A-E0-CF,-81,22,21
2023-11-02 16:10:40,APPLE,69-9D-9A-9A-E0-CF,-78,19,19
2023-11-02 16:11:40,APPLE,69-9D-9A-9A-E0-CF,-79,22,21
2023-11-02 16:13:10,APPLE,69-9D-9A-9A-E0-CF,-86,22,21
