time,device,mac_id,rss,sector_id,zone_id
2023-11-02 14:22:30,APPLE,62-38-CD-88-2B-F8,-66,1,5
2023-11-02 14:22:35,APPLE,62-38-CD-88-2B-F8,-68,1,5
2023-11-02 14:22:40,APPLE,62-38-CD-88-2B-F8,-76,9,9
2023-11-02 14:22:50,APPLE,62-38-CD-88-2B-F8,-63,1,5
2023-11-02 14:22:55,APPLE,62-38-CD-88-2B-F8,-62,1,5
2023-11-02 14:23:00,APPLE,62-38-CD-88-2B-F8,-61,1,5
2023-11-02 14:23:05,APPLE,62-38-CD-88-2B-F8,-66,2,4
2023-11-02 14:23:10,APPLE,62-38-CD-88-2B-F8,-67,1,5
2023-11-02 14:23:15,APPLE,62-38-CD-88-2B-F8,-66,2,4
2023-11-02 14:23:20,APPLE,62-38-CD-88-2B-F8,-65,2,4
2023-11-02 14:23:25,APPLE,62-38-CD-88-2B-F8,-63,3,3
2023-11-02 14:23:30,APPLE,62-38-CD-88-2B-F8,-59,2,4
2023-11-02 14:23:35,APPLE,62-38-CD-88-2B-F8,-64,3,3
2023-11-02 14:23:40,APPLE,62-38-CD-88-2B-F8,-65,2,4
2023-11-02 14:23:45,APPLE,62-38-CD-88-2B-F8,-64,1,5
2023-11-02 14:23:50,APPLE,62-38-CD-88-2B-F8,-64,2,4
2023-11-02 14:23:55,APPLE,62-38-CD-88-2B-F8,-69,1,5
2023-11-02 14:24:00,APPLE,62-38-CD-88-2B-F8,-62,2,4
2023-11-02 14:24:05,APPLE,62-38-CD-88-2B-F8,-64,2,4
2023-11-02 14:24:10,APPLE,62-38-CD-88-2B-F8,-61,2,4
2023-11-02 14:24:15,APPLE,62-38-CD-88-2B-F8,-64,2,4
2023-11-02 14:24:20,APPLE,62-38-CD-88-2B-F8,-63,2,4
2023-11-02 14:24:25,APPLE,62-38-CD-88-2B-F8,-66,2,4
2023-11-02 14:24:30,APPLE,62-38-CD-88-2B-F8,-75,2,4
2023-11-02 14:24:35,APPLE,62-38-CD-88-2B-F8,-66,2,4
2023-11-02 14:24:40,APPLE,62-38-CD-88-2B-F8,-67,1,5
2023-11-02 14:24:45,APPLE,62-38-CD-88-2B-F8,-66,2,4
2023-11-02 14:24:50,APPLE,62-38-CD-88-2B-F8,-68,2,4
2023-11-02 14:24:55,APPLE,62-38-CD-88-2B-F8,-66,2,4
2023-11-02 14:25:00,APPLE,62-38-CD-88-2B-F8,-65,2,4
2023-11-02 14:25:05,APPLE,62-38-CD-88-2B-F8,-67,2,4
2023-11-02 14:25:10,APPLE,62-38-CD-88-2B-F8,-63,2,4
2023-11-02 14:25:15,APPLE,62-38-CD-88-2B-F8,-66,2,4
2023-11-02 14:25:20,APPLE,62-38-CD-88-2B-F8,-65,2,4
