time,device,mac_id,rss,sector_id,zone_id
2023-11-02 11:00:15,APPLE,46-89-A1-BD-2B-89,-75,12,14
2023-11-02 11:00:20,APPLE,46-89-A1-BD-2B-89,-65,12,14
2023-11-02 11:00:25,APPLE,46-89-A1-BD-2B-89,-68,13,13
2023-11-02 11:00:30,APPLE,46-89-A1-BD-2B-89,-67,13,13
2023-11-02 11:00:35,APPLE,46-89-A1-BD-2B-89,-63,13,13
2023-11-02 11:00:40,APPLE,46-89-A1-BD-2B-89,-58,18,18
2023-11-02 11:00:45,APPLE,46-89-A1-BD-2B-89,-59,18,18
2023-11-02 11:00:50,APPLE,46-89-A1-BD-2B-89,-62,18,18
2023-11-02 11:00:55,APPLE,46-89-A1-BD-2B-89,-60,18,18
2023-11-02 11:01:00,APPLE,46-89-A1-BD-2B-89,-64,18,18
2023-11-02 11:01:10,APPLE,46-89-A1-BD-2B-89,-71,18,18
2023-11-02 11:01:15,APPLE,46-89-A1-BD-2B-89,-64,18,18
2023-11-02 11:01:20,APPLE,46-89-A1-BD-2B-89,-72,13,13
2023-11-02 11:01:25,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:01:30,APPLE,46-89-A1-BD-2B-89,-69,18,18
2023-11-02 11:01:35,APPLE,46-89-A1-BD-2B-89,-70,18,18
2023-11-02 11:01:40,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:01:45,APPLE,46-89-A1-BD-2B-89,-71,18,18
2023-11-02 11:01:50,APPLE,46-89-A1-BD-2B-89,-66,18,18
2023-11-02 11:01:55,APPLE,46-89-A1-BD-2B-89,-72,18,18
2023-11-02 11:02:00,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:02:05,APPLE,46-89-A1-BD-2B-89,-73,18,18
2023-11-02 11:02:10,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:02:15,APPLE,46-89-A1-BD-2B-89,-70,13,13
2023-11-02 11:02:20,APPLE,46-89-A1-BD-2B-89,-67,13,13
2023-11-02 11:02:25,APPLE,46-89-A1-BD-2B-89,-66,18,18
2023-11-02 11:02:30,APPLE,46-89-A1-BD-2B-89,-68,18,18
2023-11-02 11:02:35,APPLE,46-89-A1-BD-2B-89,-63,13,13
2023-11-02 11:02:40,APPLE,46-89-A1-BD-2B-89,-66,18,18
2023-11-02 11:02:45,APPLE,46-89-A1-BD-2B-89,-69,13,13
2023-11-02 11:02:50,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:02:55,APPLE,46-89-A1-BD-2B-89,-69,18,18
2023-11-02 11:03:00,APPLE,46-89-A1-BD-2B-89,-69,18,18
2023-11-02 11:03:05,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:03:10,APPLE,46-89-A1-BD-2B-89,-65,18,18
2023-11-02 11:03:15,APPLE,46-89-A1-BD-2B-89,-63,18,18
2023-11-02 11:03:20,APPLE,46-89-A1-BD-2B-89,-68,13,13
2023-11-02 11:03:25,APPLE,46-89-A1-BD-2B-89,-69,13,13
2023-11-02 11:03:30,APPLE,46-89-A1-BD-2B-89,-66,13,13
2023-11-02 11:03:35,APPLE,46-89-A1-BD-2B-89,-61,18,18
2023-11-02 11:03:40,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:03:45,APPLE,46-89-A1-BD-2B-89,-64,18,18
2023-11-02 11:03:50,APPLE,46-89-A1-BD-2B-89,-58,18,18
2023-11-02 11:03:55,APPLE,46-89-A1-BD-2B-89,-60,18,18
2023-11-02 11:04:00,APPLE,46-89-A1-BD-2B-89,-59,18,18
2023-11-02 11:04:05,APPLE,46-89-A1-BD-2B-89,-60,18,18
2023-11-02 11:04:10,APPLE,46-89-A1-BD-2B-89,-61,18,18
2023-11-02 11:04:15,APPLE,46-89-A1-BD-2B-89,-68,18,18
2023-11-02 11:04:20,APPLE,46-89-A1-BD-2B-89,-60,18,18
2023-11-02 11:04:25,APPLE,46-89-A1-BD-2B-89,-59,18,18
2023-11-02 11:04:30,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:04:35,APPLE,46-89-A1-BD-2B-89,-59,18,18
2023-11-02 11:04:40,APPLE,46-89-A1-BD-2B-89,-62,18,18
2023-11-02 11:04:45,APPLE,46-89-A1-BD-2B-89,-63,18,18
2023-11-02 11:04:50,APPLE,46-89-A1-BD-2B-89,-63,18,18
2023-11-02 11:04:55,APPLE,46-89-A1-BD-2B-89,-64,18,18
2023-11-02 11:05:00,APPLE,46-89-A1-BD-2B-89,-69,18,18
2023-11-02 11:05:15,APPLE,46-89-A1-BD-2B-89,-63,18,18
2023-11-02 11:05:20,APPLE,46-89-A1-BD-2B-89,-69,13,13
2023-11-02 11:05:25,APPLE,46-89-A1-BD-2B-89,-68,17,17
2023-11-02 11:05:30,APPLE,46-89-A1-BD-2B-89,-65,13,13
2023-11-02 11:05:35,APPLE,46-89-A1-BD-2B-89,-68,13,13
2023-11-02 11:05:40,APPLE,46-89-A1-BD-2B-89,-68,18,18
2023-11-02 11:05:45,APPLE,46-89-A1-BD-2B-89,-66,18,18
2023-11-02 11:05:50,APPLE,46-89-A1-BD-2B-89,-62,18,18
2023-11-02 11:05:55,APPLE,46-89-A1-BD-2B-89,-61,18,18
2023-11-02 11:06:00,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:06:05,APPLE,46-89-A1-BD-2B-89,-62,18,18
2023-11-02 11:06:10,APPLE,46-89-A1-BD-2B-89,-65,18,18
2023-11-02 11:06:15,APPLE,46-89-A1-BD-2B-89,-63,13,13
2023-11-02 11:06:20,APPLE,46-89-A1-BD-2B-89,-67,18,18
2023-11-02 11:06:25,APPLE,46-89-A1-BD-2B-89,-69,13,13
2023-11-02 11:06:30,APPLE,46-89-A1-BD-2B-89,-66,13,13
2023-11-02 11:06:35,APPLE,46-89-A1-BD-2B-89,-65,18,18
2023-11-02 11:06:40,APPLE,46-89-A1-BD-2B-89,-67,17,17
2023-11-02 11:06:45,APPLE,46-89-A1-BD-2B-89,-69,13,13
2023-11-02 11:06:50,APPLE,46-89-A1-BD-2B-89,-73,13,13
2023-11-02 11:07:00,APPLE,46-89-A1-BD-2B-89,-70,17,17
2023-11-02 11:07:05,APPLE,46-89-A1-BD-2B-89,-65,14,12
2023-11-02 11:07:10,APPLE,46-89-A1-BD-2B-89,-66,14,12
2023-11-02 11:07:15,APPLE,46-89-A1-BD-2B-89,-70,14,12
2023-11-02 11:07:20,APPLE,46-89-A1-BD-2B-89,-69,17,17
2023-11-02 11:07:25,APPLE,46-89-A1-BD-2B-89,-67,14,12
2023-11-02 11:07:30,APPLE,46-89-A1-BD-2B-89,-71,15,11
2023-11-02 11:07:35,APPLE,46-89-A1-BD-2B-89,-71,15,11
2023-11-02 11:07:40,APPLE,46-89-A1-BD-2B-89,-59,15,11
2023-11-02 11:07:45,APPLE,46-89-A1-BD-2B-89,-65,15,11
2023-11-02 11:07:50,APPLE,46-89-A1-BD-2B-89,-67,6,6
2023-11-02 11:07:55,APPLE,46-89-A1-BD-2B-89,-70,6,6
2023-11-02 11:08:00,APPLE,46-89-A1-BD-2B-89,-67,6,6
2023-11-02 11:08:05,APPLE,46-89-A1-BD-2B-89,-68,6,6
2023-11-02 11:08:10,APPLE,46-89-A1-BD-2B-89,-71,6,6
2023-11-02 11:08:15,APPLE,46-89-A1-BD-2B-89,-70,6,6
2023-11-02 11:08:20,APPLE,46-89-A1-BD-2B-89,-69,14,12
2023-11-02 11:08:25,APPLE,46-89-A1-BD-2B-89,-73,6,6
2023-11-02 11:08:30,APPLE,46-89-A1-BD-2B-89,-73,6,6
2023-11-02 11:08:35,APPLE,46-89-A1-BD-2B-89,-75,6,6
2023-11-02 11:08:40,APPLE,46-89-A1-BD-2B-89,-73,6,6
2023-11-02 11:08:45,APPLE,46-89-A1-BD-2B-89,-73,6,6
2023-11-02 11:08:50,APPLE,46-89-A1-BD-2B-89,-63,7,7
2023-11-02 11:08:55,APPLE,46-89-A1-BD-2B-89,-63,7,7
2023-11-02 11:09:00,APPLE,46-89-A1-BD-2B-89,-62,7,7
2023-11-02 11:09:05,APPLE,46-89-A1-BD-2B-89,-62,7,7
2023-11-02 11:09:10,APPLE,46-89-A1-BD-2B-89,-62,7,7
2023-11-02 11:09:15,APPLE,46-89-A1-BD-2B-89,-60,7,7
2023-11-02 11:09:20,APPLE,46-89-A1-BD-2B-89,-61,7,7
2023-11-02 11:09:25,APPLE,46-89-A1-BD-2B-89,-59,7,7
2023-11-02 11:09:30,APPLE,46-89-A1-BD-2B-89,-61,7,7
2023-11-02 11:09:35,APPLE,46-89-A1-BD-2B-89,-60,7,7
2023-11-02 11:09:40,APPLE,46-89-A1-BD-2B-89,-61,7,7
2023-11-02 11:09:45,APPLE,46-89-A1-BD-2B-89,-57,7,7
