time,device,mac_id,rss,sector_id,zone_id
2023-11-02 14:11:35,APPLE,72-F5-98-79-F9-97,-78,2,4
2023-11-02 14:11:40,APPLE,72-F5-98-79-F9-97,-75,1,5
2023-11-02 14:11:50,APPLE,72-F5-98-79-F9-97,-80,3,3
2023-11-02 14:12:00,APPLE,72-F5-98-79-F9-97,-79,2,4
2023-11-02 14:12:05,APPLE,72-F5-98-79-F9-97,-77,2,4
2023-11-02 14:12:10,APPLE,72-F5-98-79-F9-97,-75,2,4
2023-11-02 14:12:55,APPLE,72-F5-98-79-F9-97,-83,2,4
2023-11-02 14:15:40,APPLE,72-F5-98-79-F9-97,-82,2,4
2023-11-02 14:16:30,APPLE,72-F5-98-79-F9-97,-74,1,5
2023-11-02 14:16:35,APPLE,72-F5-98-79-F9-97,-76,1,5
2023-11-02 14:17:45,APPLE,72-F5-98-79-F9-97,-75,2,4
2023-11-02 14:18:10,APPLE,72-F5-98-79-F9-97,-83,9,9
2023-11-02 14:19:00,APPLE,72-F5-98-79-F9-97,-78,2,4
2023-11-02 14:19:25,APPLE,72-F5-98-79-F9-97,-78,2,4
2023-11-02 14:19:30,APPLE,72-F5-98-79-F9-97,-76,1,5
2023-11-02 14:19:45,APPLE,72-F5-98-79-F9-97,-76,1,5
2023-11-02 14:19:50,APPLE,72-F5-98-79-F9-97,-83,9,9
2023-11-02 14:20:20,APPLE,72-F5-98-79-F9-97,-79,2,4
2023-11-02 14:20:25,APPLE,72-F5-98-79-F9-97,-80,2,4
2023-11-02 14:20:45,APPLE,72-F5-98-79-F9-97,-79,2,4
2023-11-02 14:20:50,APPLE,72-F5-98-79-F9-97,-75,1,5
2023-11-02 14:20:55,APPLE,72-F5-98-79-F9-97,-78,2,4
2023-11-02 14:22:25,APPLE,72-F5-98-79-F9-97,-73,9,9
2023-11-02 14:22:30,APPLE,72-F5-98-79-F9-97,-79,3,3
2023-11-02 14:22:35,APPLE,72-F5-98-79-F9-97,-79,2,4
2023-11-02 14:23:30,APPLE,72-F5-98-79-F9-97,-76,3,3
2023-11-02 14:23:50,APPLE,72-F5-98-79-F9-97,-75,1,5
2023-11-02 14:24:10,APPLE,72-F5-98-79-F9-97,-78,2,4
2023-11-02 14:24:30,APPLE,72-F5-98-79-F9-97,-79,2,4
2023-11-02 14:24:55,APPLE,72-F5-98-79-F9-97,-77,2,4
2023-11-02 14:25:30,APPLE,72-F5-98-79-F9-97,-80,2,4
2023-11-02 14:25:35,APPLE,72-F5-98-79-F9-97,-79,2,4
2023-11-02 14:25:50,APPLE,72-F5-98-79-F9-97,-78,2,4
2023-11-02 14:25:55,APPLE,72-F5-98-79-F9-97,-81,2,4
2023-11-02 14:26:05,APPLE,72-F5-98-79-F9-97,-77,2,4
2023-11-02 14:27:35,APPLE,72-F5-98-79-F9-97,-72,3,3
2023-11-02 14:27:40,APPLE,72-F5-98-79-F9-97,-72,1,5
2023-11-02 14:27:50,APPLE,72-F5-98-79-F9-97,-82,9,9
2023-11-02 14:27:55,APPLE,72-F5-98-79-F9-97,-82,3,3
2023-11-02 14:28:15,APPLE,72-F5-98-79-F9-97,-74,1,5
2023-11-02 14:28:25,APPLE,72-F5-98-79-F9-97,-73,2,4
2023-11-02 14:28:40,APPLE,72-F5-98-79-F9-97,-75,3,3
2023-11-02 14:28:50,APPLE,72-F5-98-79-F9-97,-73,3,3
2023-11-02 14:30:05,APPLE,72-F5-98-79-F9-97,-81,2,4
2023-11-02 14:30:10,APPLE,72-F5-98-79-F9-97,-79,2,4
2023-11-02 14:30:15,APPLE,72-F5-98-79-F9-97,-87,9,9
2023-11-02 14:31:55,APPLE,72-F5-98-79-F9-97,-74,2,4
